Name,Type,Modality,Sphere,Cylinder,Axis,Add,BC,TD
Air Optix for Astigmatism,Toric,Extended Wear ,-7.50,-0.75,160.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-7.50,-1.25,160.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-7.50,-1.75,160.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-7.50,-2.25,160.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-7.50,-0.75,170.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-7.50,-1.25,170.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-7.50,-1.75,170.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-7.50,-2.25,170.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-7.50,-0.75,180.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-7.50,-1.25,180.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-7.50,-1.75,180.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-7.50,-2.25,180.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-0.75,10.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.25,10.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.75,10.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-2.25,10.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-0.75,20.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.25,20.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.75,20.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-2.25,20.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-0.75,30.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.25,30.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.75,30.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-2.25,30.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-0.75,40.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.25,40.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.75,40.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-2.25,40.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-0.75,50.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.25,50.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.75,50.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-2.25,50.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-0.75,60.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.25,60.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.75,60.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-2.25,60.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-0.75,70.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.25,70.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.75,70.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-2.25,70.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-0.75,80.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.25,80.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.75,80.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-2.25,80.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-0.75,90.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.25,90.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.75,90.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-2.25,90.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-0.75,100.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.25,100.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.75,100.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-2.25,100.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-0.75,110.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.25,110.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.75,110.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-2.25,110.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-0.75,120.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.25,120.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.75,120.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-2.25,120.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-0.75,130.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.25,130.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.75,130.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-2.25,130.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-0.75,140.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.25,140.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.75,140.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-2.25,140.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-0.75,150.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.25,150.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.75,150.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-2.25,150.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-0.75,160.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.25,160.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.75,160.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-2.25,160.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-0.75,170.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.25,170.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.75,170.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-2.25,170.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-0.75,180.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.25,180.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-1.75,180.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.00,-2.25,180.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-0.75,10.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.25,10.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.75,10.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-2.25,10.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-0.75,20.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.25,20.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.75,20.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-2.25,20.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-0.75,30.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.25,30.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.75,30.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-2.25,30.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-0.75,40.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.25,40.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.75,40.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-2.25,40.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-0.75,50.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.25,50.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.75,50.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-2.25,50.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-0.75,60.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.25,60.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.75,60.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-2.25,60.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-0.75,70.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.25,70.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.75,70.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-2.25,70.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-0.75,80.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.25,80.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.75,80.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-2.25,80.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-0.75,90.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.25,90.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.75,90.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-2.25,90.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-0.75,100.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.25,100.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.75,100.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-2.25,100.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-0.75,110.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.25,110.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.75,110.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-2.25,110.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-0.75,120.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.25,120.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.75,120.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-2.25,120.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-0.75,130.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.25,130.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.75,130.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-2.25,130.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-0.75,140.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.25,140.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.75,140.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-2.25,140.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-0.75,150.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.25,150.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.75,150.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-2.25,150.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-0.75,160.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.25,160.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.75,160.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-2.25,160.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-0.75,170.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.25,170.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.75,170.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-2.25,170.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-0.75,180.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.25,180.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-1.75,180.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-8.50,-2.25,180.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-0.75,10.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.25,10.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.75,10.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-2.25,10.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-0.75,20.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.25,20.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.75,20.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-2.25,20.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-0.75,30.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.25,30.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.75,30.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-2.25,30.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-0.75,40.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.25,40.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.75,40.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-2.25,40.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-0.75,50.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.25,50.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.75,50.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-2.25,50.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-0.75,60.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.25,60.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.75,60.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-2.25,60.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-0.75,70.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.25,70.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.75,70.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-2.25,70.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-0.75,80.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.25,80.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.75,80.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-2.25,80.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-0.75,90.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.25,90.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.75,90.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-2.25,90.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-0.75,100.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.25,100.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.75,100.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-2.25,100.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-0.75,110.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.25,110.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.75,110.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-2.25,110.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-0.75,120.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.25,120.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.75,120.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-2.25,120.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-0.75,130.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.25,130.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.75,130.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-2.25,130.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-0.75,140.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.25,140.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.75,140.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-2.25,140.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-0.75,150.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.25,150.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.75,150.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-2.25,150.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-0.75,160.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.25,160.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.75,160.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-2.25,160.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-0.75,170.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.25,170.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.75,170.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-2.25,170.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-0.75,180.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.25,180.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-1.75,180.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.00,-2.25,180.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-0.75,10.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.25,10.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.75,10.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-2.25,10.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-0.75,20.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.25,20.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.75,20.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-2.25,20.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-0.75,30.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.25,30.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.75,30.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-2.25,30.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-0.75,40.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.25,40.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.75,40.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-2.25,40.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-0.75,50.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.25,50.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.75,50.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-2.25,50.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-0.75,60.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.25,60.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.75,60.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-2.25,60.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-0.75,70.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.25,70.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.75,70.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-2.25,70.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-0.75,80.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.25,80.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.75,80.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-2.25,80.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-0.75,90.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.25,90.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.75,90.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-2.25,90.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-0.75,100.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.25,100.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.75,100.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-2.25,100.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-0.75,110.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.25,110.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.75,110.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-2.25,110.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-0.75,120.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.25,120.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.75,120.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-2.25,120.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-0.75,130.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.25,130.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.75,130.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-2.25,130.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-0.75,140.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.25,140.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.75,140.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-2.25,140.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-0.75,150.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.25,150.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.75,150.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-2.25,150.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-0.75,160.00,,8.70,14.50
Air Optix for Astigmatism,Toric,Extended Wear ,-9.50,-1.25,160.00,,8.70,14.50
